egoid,alterid,wave,ambigrec,position,poscat,reltype,reltypecat,family,friend,close,trust,duration,freq,roommates,samedorm,altsex,altage,altamin,altasian,altblack,althisla,altpacis,altwhite,altrelig,alted,altrelu,altrelucat,altstudent,althlth,althappy,altdifficult,altactiv,altsleep,act1,act2,act3,act4,act5,sameact1,sameact2,sameact3,sameact4,sameact5,similar,suppfin,suppcomf,supphang,suppadv
83612,989603,Wave1,False,6,Middle10,Friend,Friend,False,True,MerelyClose,,11to12,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,13200,,,True,,,,,6,,,,
83612,548113,Wave1,False,7,Middle10,Sibling,Family,True,False,MerelyClose,,17to18,Monthly,,,Male,18to20,False,False,False,False,False,True,NoReligion,SomeCollege,NoRelation,NoRelation,False,,,,,,13200,16900,13200,,,,True,True,,,5,,,,
83612,820021,Wave1,False,8,Middle10,Friend,Friend,False,True,MerelyClose,,7+,Weekly,,,Male,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,WillAttend,Prospect,False,,,,,,13200,16900,13200,,,,,,,,7,,,,
83748,396285,Wave1,False,1,Top5,Parent,Family,True,False,EspeciallyClose,,19to20,Daily,,,Male,40to49,False,True,False,False,False,False,OtherReligion,SomeCollege,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,True,,True,True,,8,,,,
83748,751846,Wave1,False,2,Top5,Parent,Family,True,False,EspeciallyClose,,19to20,Daily,,,Female,40to49,False,True,False,False,False,False,OtherReligion,SomeCollege,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,,True,,,True,9,,,,
83748,898809,Wave1,False,3,Top5,Sibling,Family,True,False,MerelyClose,,11to12,Weekly,,,Female,Under18,False,True,False,False,False,False,OtherReligion,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,,True,True,,,7,,,,
83748,638623,Wave1,False,4,Top5,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Female,30to39,False,True,False,False,False,False,OtherReligion,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,,True,,,,9,,,,
83748,354097,Wave1,False,5,Top5,OtherFamily,Family,True,False,EspeciallyClose,,19to20,Weekly,,,Female,21to24,False,True,False,False,False,False,OtherReligion,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,,True,,,,7,,,,
83748,294413,Wave1,False,6,Middle10,Friend,Friend,False,True,MerelyClose,,4+,Weekly,,,Female,18to20,False,True,False,False,False,False,,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,True,True,,,,8,,,,
83748,665524,Wave1,False,7,Middle10,Friend,Friend,False,True,MerelyClose,,3+,Weekly,,,Female,18to20,False,True,False,False,False,False,,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,True,,True,,True,8,,,,
83748,757267,Wave1,False,8,Middle10,Friend,Friend,False,True,EspeciallyClose,,1+,Weekly,,,Female,25to29,False,True,False,False,False,False,,CollegeOrUniversityDegree,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,,,,,True,8,,,,
83748,827288,Wave1,False,9,Middle10,Friend,Friend,False,True,LessThanClose,,1+,Daily,,,Male,21to24,False,True,False,False,False,False,,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,34200,31200,13200,14900,,True,True,,,5,,,,
84011,210536,Wave1,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,6,,,,
84011,536104,Wave1,False,2,Top5,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,8,,,,
84011,251952,Wave1,False,3,Top5,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,True,,,True,8,,,,
84011,47024,Wave1,False,4,Top5,CoMemberOrganization,Other,False,False,MerelyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,True,,,True,True,5,,,,
84011,33657,Wave1,False,5,Top5,CoMemberOrganization,Other,False,False,MerelyClose,,1+,Daily,,,Female,18to20,False,False,True,False,False,False,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,True,,,True,,7,,,,
84011,755620,Wave1,False,6,Middle10,Friend,Friend,False,True,EspeciallyClose,,6+,Weekly,,,Female,18to20,False,False,False,False,False,True,Protestant,SomeCollege,NoRelation,NoRelation,False,,,,,,16900,14300,14400,13200,14300,,,,,,8,,,,
84011,354931,Wave1,False,7,Middle10,Sibling,Family,True,False,EspeciallyClose,,17to18,Weekly,,,Male,21to24,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,16900,14300,14400,13200,14300,,,,,True,5,,,,
84011,247833,Wave1,False,8,Middle10,Friend,Friend,False,True,MerelyClose,,3+,Monthly,,,Female,Under18,False,False,False,False,False,True,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,16900,14300,14400,13200,14300,True,,,,,5,,,,
84011,92028,Wave1,False,9,Middle10,Acquaintance,Acquaintance,False,False,LessThanClose,,1+,Daily,,,Female,Under18,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,True,3,,,,
84011,411828,Wave1,False,10,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Monthly,,,Female,Under18,False,False,False,False,False,True,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,16900,14300,14400,13200,14300,True,,,,,9,,,,
84011,585465,Wave1,False,11,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,True,,,True,,8,,,,
84011,357357,Wave1,False,12,Middle10,Friend,Friend,False,True,EspeciallyClose,,11to12,Monthly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,16900,14300,14400,13200,14300,,,,,,3,,,,
84011,342937,Wave1,False,13,Middle10,CoMemberOrganization,Other,False,False,MerelyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,True,,True,True,,7,,,,
84011,533351,Wave1,False,14,Middle10,Acquaintance,Acquaintance,False,False,LessThanClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,6,,,,
84011,68050,Wave1,False,15,Middle10,Acquaintance,Acquaintance,False,False,LessThanClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,4,,,,
84011,810684,Wave1,False,16,Bottom10,Acquaintance,Acquaintance,False,False,LessThanClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,4,,,,
84011,734704,Wave1,False,17,Bottom10,Acquaintance,Acquaintance,False,False,LessThanClose,,1+,Weekly,,,Female,18to20,False,False,False,True,False,False,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,4,,,,
84011,435157,Wave1,False,18,Bottom10,Acquaintance,Acquaintance,False,False,LessThanClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,5,,,,
84011,665586,Wave1,False,19,Bottom10,Acquaintance,Acquaintance,False,False,LessThanClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,4,,,,
84011,370571,Wave1,False,20,Bottom10,Acquaintance,Acquaintance,False,False,LessThanClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,,SomeCollege,IsAttending,Student,True,,,,,,16900,14300,14400,13200,14300,,,,,,4,,,,
84390,847069,Wave1,False,1,Top5,Parent,Family,True,False,EspeciallyClose,,17to18,Daily,,,Female,40to49,False,False,False,False,False,True,Protestant,SomeCollege,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,,7,,,,
84390,323603,Wave1,False,2,Top5,StepParent,Family,True,False,EspeciallyClose,,13to14,Daily,,,Male,30to39,False,False,False,True,False,False,Catholic,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,,4,,,,
84390,856800,Wave1,False,3,Top5,OtherFamily,Family,True,False,EspeciallyClose,,17to18,Daily,,,Female,60to69,False,False,False,False,False,True,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,,8,,,,
84390,289600,Wave1,False,4,Top5,OtherFamily,Family,True,False,EspeciallyClose,,17to18,Weekly,,,Male,40to49,False,False,False,False,False,True,Protestant,SomeCollege,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,,7,,,,
84390,655463,Wave1,False,5,Top5,Friend,Friend,False,True,EspeciallyClose,,13to14,Weekly,,,Female,18to20,False,False,False,False,False,True,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,True,True,,,,10,,,,
84390,492693,Wave1,False,6,Middle10,Friend,Friend,False,True,EspeciallyClose,,7+,Weekly,,,Female,18to20,False,False,False,False,False,True,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,True,,,10,,,,
84390,265918,Wave1,False,7,Middle10,Friend,Friend,False,True,EspeciallyClose,,11to12,Weekly,,,Male,18to20,False,False,False,False,False,True,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,True,10,,,,
84390,241104,Wave1,False,8,Middle10,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Male,Under18,False,False,False,False,False,True,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,True,True,True,5,,,,
84390,555623,Wave1,False,9,Middle10,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Female,Under18,False,False,False,False,False,True,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,True,,,,,9,,,,
84390,791903,Wave1,False,10,Middle10,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Female,Under18,False,False,False,False,False,True,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,True,,,,,8,,,,
84390,772228,Wave1,False,11,Middle10,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Female,Under18,False,False,False,False,False,True,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,,6,,,,
84390,799578,Wave1,False,12,Middle10,OtherFamily,Family,True,False,EspeciallyClose,,15to16,Weekly,,,Female,Under18,False,False,False,False,False,True,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,True,7,,,,
84390,415366,Wave1,False,13,Middle10,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,True,,True,,,10,,,,
84390,516408,Wave1,False,14,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,Under18,False,False,False,False,False,True,,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,True,True,,4,,,,
84390,648442,Wave1,False,15,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,Protestant,HighSchoolOrGED,WillAttend,Prospect,False,,,,,,13200,16900,16100,13200,13200,,,,,,9,,,,
84390,312785,Wave1,False,16,Bottom10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,18to20,False,True,False,False,False,False,Catholic,HighSchoolOrGED,WillAttend,Prospect,False,,,,,,13200,16900,16100,13200,13200,,,,,,7,,,,
84390,888038,Wave1,False,17,Bottom10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,,6,,,,
84390,281270,Wave1,False,18,Bottom10,Sibling,Family,True,False,EspeciallyClose,,11to12,Daily,,,Male,Under18,False,False,False,True,False,False,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,True,,5,,,,
84390,906769,Wave1,False,19,Bottom10,Friend,Friend,False,True,EspeciallyClose,,7+,Weekly,,,Male,18to20,False,False,False,False,False,True,NoReligion,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,,,,,,4,,,,
84390,793316,Wave1,False,20,Bottom10,Friend,Friend,False,True,EspeciallyClose,,11to12,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,13200,16900,16100,13200,13200,True,,True,,,8,,,,
84502,919331,Wave1,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,,4+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,,True,6,,,,
84502,934064,Wave1,False,2,Top5,Friend,Friend,False,True,EspeciallyClose,,4+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,True,,6,,,,
84502,871029,Wave1,False,3,Top5,Friend,Friend,False,True,EspeciallyClose,,4+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,WillAttend,Prospect,False,,,,,,32100,16900,16900,14300,13200,,,,True,,8,,,,
84502,548114,Wave1,False,4,Top5,Friend,Friend,False,True,EspeciallyClose,,4+,Daily,,,Female,18to20,False,True,False,False,False,False,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,,,8,,,,
84502,291568,Wave1,False,5,Top5,Friend,Friend,False,True,EspeciallyClose,,4+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,,,5,,,,
84502,211789,Wave1,False,6,Middle10,Friend,Friend,False,True,EspeciallyClose,,4+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,,,7,,,,
84502,463994,Wave1,False,7,Middle10,Friend,Friend,False,True,EspeciallyClose,,4+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,,,8,,,,
84502,511448,Wave1,False,8,Middle10,Friend,Friend,False,True,EspeciallyClose,,4+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,,,8,,,,
84502,379520,Wave1,False,9,Middle10,Friend,Friend,False,True,EspeciallyClose,,5+,Daily,,,Female,Under18,False,False,False,False,False,True,Catholic,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,True,,,,,8,,,,
84502,596857,Wave1,False,10,Middle10,Friend,Friend,False,True,EspeciallyClose,,4+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,True,,,8,,,,
84502,523317,Wave1,False,11,Middle10,Friend,Friend,False,True,EspeciallyClose,,4+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,True,,7,,,,
84502,564796,Wave1,False,12,Middle10,Friend,Friend,False,True,EspeciallyClose,,13to14,Weekly,,,Female,Under18,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,,,6,,,,
84502,989134,Wave1,False,13,Middle10,Friend,Friend,False,True,EspeciallyClose,,4+,Weekly,,,Female,18to20,False,False,True,False,False,False,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,,,,,,4,,,,
84502,993503,Wave1,False,14,Middle10,Friend,Friend,False,True,EspeciallyClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,16900,16900,14300,13200,True,,,,,6,,,,
84715,369139,Wave1,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,,7+,Daily,,,Female,Under18,False,False,False,False,False,True,OtherReligion,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32900,16900,16900,,,,,,,,6,,,,
84715,772473,Wave1,False,2,Top5,Friend,Friend,False,True,MerelyClose,,4+,Daily,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32900,16900,16900,,,,,,,,7,,,,
84715,988971,Wave1,False,3,Top5,Friend,Friend,False,True,MerelyClose,,10+,Daily,,,Female,18to20,False,False,False,False,False,True,,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32900,16900,16900,,,,,,,,8,,,,
84715,222029,Wave1,False,4,Top5,Friend,Friend,False,True,EspeciallyClose,,10+,Daily,,,Female,18to20,False,False,False,False,False,True,OtherReligion,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32900,16900,16900,,,,,,,,8,,,,
84715,224503,Wave1,False,5,Top5,Friend,Friend,False,True,MerelyClose,,5+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32900,16900,16900,,,,,,,,5,,,,
84715,351179,Wave1,False,6,Middle10,Parent,Family,True,False,EspeciallyClose,,17to18,Daily,,,Female,40to49,False,False,False,False,False,True,OtherReligion,AdditionalDegree,NoRelation,NoRelation,False,,,,,,32900,16900,16900,,,,,True,,,9,,,,
84715,444378,Wave1,False,7,Middle10,Parent,Family,True,False,EspeciallyClose,,17to18,Daily,,,Male,40to49,False,False,False,False,False,True,OtherReligion,AdditionalDegree,NoRelation,NoRelation,False,,,,,,32900,16900,16900,,,,True,True,,,9,,,,
84715,822067,Wave1,False,8,Middle10,Friend,Friend,False,True,EspeciallyClose,,13to14,Weekly,,,Female,18to20,False,False,False,False,False,True,NoReligion,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32900,16900,16900,,,,,,,,7,,,,
84768,697868,Wave1,False,1,Top5,RomanticPartner,RomanticPartner,False,False,EspeciallyClose,,1+,Daily,,,Male,Under18,False,True,False,False,False,False,NoReligion,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,True,True,True,,,8,,,,
84768,238869,Wave1,False,2,Top5,Sibling,Family,True,False,EspeciallyClose,,15to16,Daily,,,Female,Under18,False,False,False,False,False,True,Protestant,HasNotGraduatedHighSchool,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,True,,,,,9,,,,
84768,763387,Wave1,False,3,Top5,Parent,Family,True,False,EspeciallyClose,,17to18,Daily,,,Female,40to49,False,False,False,False,False,True,Protestant,AdditionalDegree,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,,,,,,9,,,,
84768,830802,Wave1,False,4,Top5,Parent,Family,True,False,EspeciallyClose,,17to18,Daily,,,Male,40to49,False,False,False,False,False,True,NoReligion,AdditionalDegree,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,True,,,,,9,,,,
84768,804171,Wave1,False,5,Top5,Friend,Friend,False,True,EspeciallyClose,,5+,Daily,,,Female,18to20,False,False,False,False,False,True,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,True,,,,,7,,,,
84768,331947,Wave1,False,6,Middle10,Friend,Friend,False,True,MerelyClose,,5+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,,True,,,,6,,,,
84768,501068,Wave1,False,7,Middle10,Acquaintance,Acquaintance,False,False,MerelyClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,OtherReligion,HighSchoolOrGED,IsAttending,Student,True,,,,,,32100,14300,14900,32900,,True,True,True,,,4,,,,
84768,474207,Wave1,False,8,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Weekly,,,Male,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,IsAttending,Student,True,,,,,,32100,14300,14900,32900,,True,True,True,,,6,,,,
84768,525054,Wave1,False,9,Middle10,Friend,Friend,False,True,MerelyClose,,4+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,HighSchoolOrGED,IsAttending,Student,True,,,,,,32100,14300,14900,32900,,,True,True,,,8,,,,
84768,519930,Wave1,False,10,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,,True,,,,7,,,,
84768,988522,Wave1,False,11,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Female,18to20,False,False,False,False,False,True,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,,,True,,,7,,,,
84768,445137,Wave1,False,12,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Female,18to20,False,True,False,False,False,False,Protestant,HighSchoolOrGED,NoRelation,NoRelation,False,,,,,,32100,14300,14900,32900,,,True,True,,,7,,,,
84960,33127,Wave1,False,1,Top5,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,,,True,,8,,,,
84960,755981,Wave1,False,2,Top5,Friend,Friend,False,True,EspeciallyClose,,1+,Daily,,,Male,18to20,False,False,True,False,False,False,NoReligion,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,,,,,7,,,,
84960,896355,Wave1,False,3,Top5,Friend,Friend,False,True,EspeciallyClose,,10+,Weekly,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,True,True,,,True,10,,,,
84960,241284,Wave1,False,4,Top5,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,True,True,,,,6,,,,
84960,358435,Wave1,False,5,Top5,Friend,Friend,False,True,EspeciallyClose,,5+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,,,,,,4,,,,
84960,202109,Wave1,False,6,Middle10,Friend,Friend,False,True,MerelyClose,,10+,Monthly,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,,True,,,True,6,,,,
84960,949158,Wave1,False,7,Middle10,Friend,Friend,False,True,EspeciallyClose,,5+,Monthly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,True,,,,,4,,,,
84960,283883,Wave1,False,8,Middle10,Friend,Friend,False,True,EspeciallyClose,,4+,Monthly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,True,True,,True,,5,,,,
84960,532244,Wave1,False,9,Middle10,Friend,Friend,False,True,EspeciallyClose,,5+,Monthly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,True,,,,,6,,,,
84960,598259,Wave1,False,10,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,,,,,7,,,,
84960,31033,Wave1,False,11,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,18to20,False,True,False,False,False,False,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,True,True,,,,1,,,,
84960,480193,Wave1,False,12,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,True,,,,2,,,,
84960,65143,Wave1,False,13,Middle10,Friend,Friend,False,True,MerelyClose,,1+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,True,,,,3,,,,
84960,518542,Wave1,False,14,Middle10,Friend,Friend,False,True,MerelyClose,,4+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,,,,,,3,,,,
84960,902782,Wave1,False,15,Middle10,Friend,Friend,False,True,MerelyClose,,4+,Weekly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,,,,,,3,,,,
84960,190511,Wave1,False,16,Bottom10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,,,True,,7,,,,
84960,39301,Wave1,False,17,Bottom10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,,,,,4,,,,
84960,660210,Wave1,False,18,Bottom10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,,,,,9,,,,
84960,889500,Wave1,False,19,Bottom10,Friend,Friend,False,True,MerelyClose,,1+,Daily,,,Male,18to20,False,False,False,False,False,True,Catholic,SomeCollege,IsAttending,Student,True,,,,,,14300,14400,16900,13200,13200,,,,,,9,,,,
84960,224479,Wave1,False,20,Bottom10,Friend,Friend,False,True,MerelyClose,,1+,Monthly,,,Female,18to20,False,False,False,False,False,True,Catholic,SomeCollege,NoRelation,NoRelation,False,,,,,,14300,14400,16900,13200,13200,,,,,,2,,,,
